,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,AvgWorkingHours,StdWorkingHours,TotalHours,DaysWorked,OvertimeDays,TotalOvertimeHours,AvgOvertimePerDay
2389,50,No,Travel_Rarely,Research & Development,2,2,Medical,1,2390,Male,3,Sales Executive,Divorced,43770,5.0,Y,12,8,1,19.0,2,14,1,11,4.0,1.0,3.0,2,3,7.804605200945627,0.3079512324958465,1834.0822222222223,235,71,11.985555555555562,0.0510023640661938
2390,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,2391,Female,2,Sales Executive,Single,37430,1.0,Y,13,8,1,2.0,2,2,2,2,3.0,3.0,3.0,3,3,6.620019323671498,0.2979493676906091,1522.6044444444444,230,0,0.0,0.0
2391,34,No,Travel_Rarely,Research & Development,10,3,Medical,1,2392,Male,3,Laboratory Technician,Divorced,41480,1.0,Y,11,8,0,11.0,3,11,7,9,4.0,2.0,3.0,3,3,7.673401600753296,0.317021266635847,1810.9227777777776,236,36,5.749722222222221,0.0243632297551789
2392,36,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2393,Female,2,Healthcare Representative,Single,10510,2.0,Y,14,8,0,15.0,2,4,1,3,1.0,2.0,3.0,3,3,5.97903727445394,0.2997907394131879,1399.094722222222,234,0,0.0,0.0
2393,49,No,Travel_Rarely,Human Resources,6,2,Life Sciences,1,2394,Female,2,Research Scientist,Married,107390,2.0,Y,11,8,3,30.0,3,15,2,12,3.0,3.0,3.0,3,3,8.466084379358438,0.3049622628922737,2023.3941666666667,239,227,113.2102777777778,0.4736831706183171
2394,36,No,Non-Travel,Research & Development,8,4,Life Sciences,1,2395,Male,4,Laboratory Technician,Married,103880,0.0,Y,14,8,0,4.0,2,3,1,2,4.0,3.0,3.0,3,3,8.007373842592592,0.30594401868105,1921.7697222222223,240,125,30.331111111111117,0.1263796296296296
2395,36,No,Travel_Rarely,Research & Development,2,2,Medical,1,2396,Female,2,Healthcare Representative,Divorced,114160,6.0,Y,16,8,0,13.0,2,5,0,4,4.0,1.0,3.0,3,3,6.281566713156671,0.3011339700470132,1501.2944444444445,239,0,0.0,0.0
2396,54,No,Travel_Rarely,Sales,24,3,Marketing,1,2397,Male,1,Laboratory Technician,Married,26000,3.0,Y,14,8,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,7.595829694323144,0.3291302346988433,1739.445,229,20,3.3952777777777765,0.0148265405143134
2397,43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2398,Female,1,Research Scientist,Married,24220,1.0,Y,11,8,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,7.581850262279447,0.2737085470694856,1766.5711111111111,233,13,1.411666666666667,0.0060586552217453
2398,35,Yes,Travel_Frequently,Research & Development,17,4,Medical,1,2399,Male,1,Research Director,Single,54720,3.0,Y,11,8,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,8.39245527306968,0.2906917229495136,1980.6194444444443,236,212,96.17305555555556,0.4075129472693031
2399,38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,1,2400,Male,2,Research Scientist,Married,24510,7.0,Y,12,8,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,7.190964791952446,0.3083752249523177,1747.4044444444444,243,1,0.519166666666667,0.002136488340192
2400,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,2401,Male,2,Sales Representative,Divorced,42400,1.0,Y,14,8,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,10.692972910927455,0.3174180715809431,2587.6994444444445,242,242,651.6994444444445,2.6929729109274563
2401,33,No,Travel_Rarely,Research & Development,7,3,Medical,1,2402,Male,5,Sales Executive,Divorced,109990,1.0,Y,18,8,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,6.363958333333334,0.30556317057102,1450.9825,228,0,0.0,0.0
2402,32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,1,2403,Male,5,Research Scientist,Divorced,50030,0.0,Y,13,8,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,6.588329889807162,0.2954171319961457,1594.3758333333333,242,0,0.0,0.0
2403,31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,1,2404,Female,2,Sales Executive,Married,127420,1.0,Y,11,8,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,7.418722451790634,0.3048613315866684,1795.3308333333334,242,8,0.5227777777777796,0.0021602387511478
2404,49,No,Travel_Rarely,Research & Development,2,4,Medical,1,2405,Male,1,Laboratory Technician,Divorced,42270,4.0,Y,18,8,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,9.698152664859984,0.3022771391676287,2385.745555555556,246,246,417.74555555555554,1.6981526648599818
2405,38,No,Travel_Frequently,Sales,29,2,Medical,1,2406,Female,1,Sales Executive,Single,39170,1.0,Y,15,8,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,7.830377068557919,0.2821996760479563,1840.138611111111,235,60,11.24722222222221,0.0478605200945625
2406,47,No,Travel_Rarely,Research & Development,1,4,Medical,1,2407,Male,3,Laboratory Technician,Divorced,183030,6.0,Y,22,8,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,6.737826867816091,0.316351445892685,1563.1758333333332,232,0,0.0,0.0
2407,49,No,Travel_Rarely,Research & Development,21,3,Medical,1,2408,Male,2,Manufacturing Director,Single,23800,4.0,Y,13,8,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,6.414545873674505,0.298805044619098,1545.9055555555556,241,0,0.0,0.0
2408,41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,2409,Female,4,Manager,Single,137260,3.0,Y,12,8,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,10.988097643097642,0.2934493483161342,2538.250555555556,231,231,690.2505555555556,2.988097643097644
2409,20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2410,Male,1,Sales Representative,Single,47770,1.0,Y,18,8,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,7.6711191129401,0.3076928147563972,1864.0819444444444,243,31,6.129444444444447,0.0252240512117055
2410,33,No,Non-Travel,Research & Development,18,2,Medical,1,2411,Female,2,Healthcare Representative,Divorced,63850,1.0,Y,13,8,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,9.468951760402376,0.2887305186308916,2300.9552777777776,243,243,356.9552777777778,1.4689517604023776
2411,36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,1,2412,Male,3,Sales Executive,Married,199730,6.0,Y,12,8,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,5.988968089990817,0.300419339054975,1449.3302777777778,242,0,0.0,0.0
2412,44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,1,2413,Female,3,Healthcare Representative,Divorced,68610,4.0,Y,12,8,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,8.491249418874942,0.3111014694743612,2029.4086111111112,239,227,119.675,0.5007322175732217
2413,23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,1,2414,Female,3,Laboratory Technician,Single,49690,1.0,Y,12,8,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,8.12734473556526,0.3016617139354156,1861.1619444444443,229,147,44.11194444444445,0.1926285783600194
2414,38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2415,Male,1,Sales Executive,Married,198450,7.0,Y,11,8,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,7.387090220385675,0.3008868961438069,1787.6758333333332,242,5,0.2380555555555545,0.0009837006427915
2415,53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,2416,Male,4,Research Director,Married,133200,3.0,Y,11,8,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3,8.002307692307692,0.275886788238724,1872.54,234,116,25.09722222222222,0.107253086419753
2416,48,Yes,Travel_Frequently,Sales,10,2,Marketing,1,2417,Male,1,Healthcare Representative,Married,63470,2.0,Y,12,8,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3,9.926055786076532,0.293998079751519,2392.1794444444445,241,241,464.17944444444447,1.926055786076533
2417,32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,2418,Male,2,Research Scientist,Single,27430,1.0,Y,19,8,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3,7.488606259097525,0.3033739168207346,1714.8908333333334,229,12,1.2152777777777768,0.0053068898592916
2418,26,No,Non-Travel,Research & Development,18,2,Medical,1,2419,Male,1,Human Resources,Single,108800,1.0,Y,23,8,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4,7.173929738562091,0.2870913117249501,1707.3952777777777,238,1,0.0958333333333332,0.0004026610644257
2419,55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,2420,Male,5,Laboratory Technician,Divorced,23420,5.0,Y,11,8,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3,7.686730955846676,0.3217474702639401,1760.2613888888889,229,39,6.365555555555552,0.0277971858321203
2420,34,No,Travel_Rarely,Sales,28,3,Life Sciences,1,2421,Female,2,Research Scientist,Married,176500,1.0,Y,19,8,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3,7.9967980009298,0.3075599658240425,1911.2347222222224,239,116,28.89666666666666,0.1209065550906554
2421,60,No,Travel_Rarely,Sales,17,4,Medical,1,2422,Male,1,Manager,Divorced,40250,3.0,Y,13,8,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3,6.19178280651341,0.2981803482958206,1436.493611111111,232,0,0.0,0.0
2422,33,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2423,Male,3,Manager,Married,97250,1.0,Y,11,8,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3,7.78063557384545,0.3087454320068277,1890.6944444444443,243,56,11.034166666666662,0.0454080932784636
2423,37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,2424,Male,1,Laboratory Technician,Divorced,119040,1.0,Y,12,8,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3,6.484710351377018,0.2952022854420514,1517.4222222222222,234,0,0.0,0.0
2424,34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2425,Male,1,Healthcare Representative,Married,21770,1.0,Y,13,8,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3,7.116946721311476,0.2806558547481723,1736.535,244,0,0.0,0.0
2425,23,Yes,Travel_Rarely,Research & Development,12,2,Medical,1,2426,Male,2,Research Scientist,Divorced,75250,1.0,Y,14,8,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3,9.21426044634378,0.3122375729188888,2156.1369444444445,234,234,284.13694444444445,1.2142604463437796
2426,44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,2427,Male,1,Research Scientist,Married,48340,1.0,Y,14,8,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3,8.4743629476584,0.290746037751607,2050.795833333333,242,228,116.20777777777778,0.4801974288337924
2427,35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,1,2428,Male,3,Sales Executive,Single,20420,0.0,Y,16,8,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3,8.168764124293785,0.2694909871757772,1927.8283333333331,236,168,50.536388888888894,0.2141372410546139
2428,43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,1,2429,Male,2,Sales Executive,Married,22200,1.0,Y,11,8,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3,8.106120857699805,0.2978219721722842,1848.1955555555555,228,146,41.09333333333333,0.1802339181286549
2429,24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,1,2430,Male,3,Sales Executive,Married,10520,1.0,Y,13,8,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3,6.718498817966903,0.3075243973163467,1578.8472222222222,235,0,0.0,0.0
2430,41,No,Travel_Rarely,Sales,6,4,Marketing,1,2431,Male,1,Research Scientist,Single,28210,1.0,Y,17,8,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3,6.988722943722944,0.3179454968315517,1614.395,231,0,0.0,0.0
2431,29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,2432,Male,2,Research Scientist,Married,192370,9.0,Y,11,8,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3,7.874943236714976,0.2861087754197589,1811.2369444444444,230,87,14.862222222222222,0.0646183574879227
2432,36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,1,2433,Female,3,Research Scientist,Single,41070,3.0,Y,11,8,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3,6.298267085076708,0.3043186690946003,1505.2858333333334,239,0,0.0,0.0
2433,45,No,Non-Travel,Sales,2,3,Life Sciences,1,2434,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3,6.324778481012658,0.2773648497910057,1498.9725,237,0,0.0,0.0
2434,24,Yes,Travel_Rarely,Sales,6,2,Medical,1,2435,Female,2,Manager,Married,20070,1.0,Y,12,8,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3,6.430741134751773,0.279313563161503,1511.2241666666666,235,0,0.0,0.0
2435,47,Yes,Travel_Frequently,Research & Development,1,3,Medical,1,2436,Female,2,Sales Executive,Married,196270,7.0,Y,11,8,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3,6.796874090247453,0.3036780242068385,1556.4841666666666,229,0,0.0,0.0
2436,26,No,Travel_Rarely,Research & Development,9,1,Medical,1,2437,Male,1,Sales Executive,Married,106860,1.0,Y,14,8,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3,7.681713534522176,0.3034120018620075,1866.6563888888888,243,37,6.33138888888889,0.0260550983081847
2437,45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2438,Male,1,Research Director,Single,29420,1.0,Y,22,8,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4,6.625135233918129,0.2927041409786388,1510.5308333333332,228,0,0.0,0.0
2438,32,No,Travel_Frequently,Sales,1,1,Marketing,1,2439,Male,2,Laboratory Technician,Married,88580,6.0,Y,16,8,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3,6.893607565011821,0.2777030531981006,1619.997777777778,235,0,0.0,0.0
2439,31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,1,2440,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3,7.198543735224586,0.3066016707586553,1691.6577777777777,235,0,0.0,0.0
2440,41,No,Non-Travel,Sales,2,2,Medical,1,2441,Male,2,Research Scientist,Married,107980,6.0,Y,14,8,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3,7.69978044638525,0.296077693294581,1763.2497222222223,229,33,6.683888888888887,0.0291872877244056
2441,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,2442,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,9.824216149347729,0.2944531380073781,2426.581388888889,247,247,450.5813888888889,1.8242161493477285
2442,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2443,Female,1,Research Scientist,Divorced,14160,1.0,Y,15,8,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,6.013961202938475,0.3219718520028403,1455.378611111111,242,0,0.0,0.0
2443,46,No,Travel_Rarely,Research & Development,6,3,Medical,1,2444,Male,4,Sales Executive,Single,46150,6.0,Y,12,8,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,7.563393458393458,0.3054598319413637,1747.1438888888888,231,19,2.037777777777782,0.0088215488215488
2444,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,2445,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,7.413913043478261,0.2859773080786519,1705.2,230,6,0.7102777777777796,0.0030881642512077
2445,30,No,Travel_Rarely,Sales,9,4,Marketing,1,2446,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,7.298294175232501,0.2801389638350388,1656.7127777777778,227,2,0.3074999999999992,0.0013546255506607
2446,47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,2447,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,7.683868086147822,0.3073857573352619,1744.2380555555555,227,38,5.384166666666667,0.0237187958883994
2447,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,2448,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,9.79296449976948,0.3037440256146983,2360.1044444444447,241,241,432.1044444444444,1.792964499769479
2448,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,2449,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,10.406761133603238,0.2905796664087773,2570.47,247,247,594.47,2.406761133603239
2449,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,2450,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,7.000198087431694,0.2891396362626999,1708.0483333333334,244,0,0.0,0.0
2450,23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,2451,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,6.011363425925926,0.3148023595685863,1442.7272222222225,240,0,0.0,0.0
2451,31,No,Travel_Frequently,Sales,3,3,Marketing,1,2452,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,6.504944903581268,0.2989572588609924,1574.1966666666667,242,0,0.0,0.0
2452,39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,2453,Female,2,Manufacturing Director,Married,109760,1.0,Y,11,8,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,10.174394353369763,0.2985724568858688,2482.552222222222,244,244,530.5522222222222,2.174394353369763
2453,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,2454,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,7.647353556485355,0.2880649530067389,1827.7175,239,30,3.866388888888883,0.0161773593677359
2454,40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,2455,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,7.936594516594516,0.3006747245687485,1833.3533333333328,231,93,20.6725,0.0894913419913419
2455,45,No,Travel_Rarely,Research & Development,19,4,Medical,1,2456,Male,1,Sales Representative,Married,71190,4.0,Y,15,8,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,7.796080498866213,0.3023384268413844,1910.0397222222225,245,61,11.001666666666669,0.0449047619047619
2456,30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,2457,Male,1,Research Director,Single,95820,0.0,Y,12,8,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,6.204518762183236,0.3060379533621196,1414.6302777777778,228,0,0.0,0.0
2457,24,No,Travel_Frequently,Sales,3,4,Marketing,1,2458,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,5.991230822873082,0.2948697922526664,1431.9041666666667,239,0,0.0,0.0
2458,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,2459,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,6.712487425697302,0.3106031999242381,1631.1344444444444,243,0,0.0,0.0
2459,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2460,Male,3,Laboratory Technician,Married,77560,1.0,Y,15,8,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,7.615965986394558,0.3062621854500374,1865.9116666666664,245,27,3.3319444444444386,0.0135997732426303
2460,27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2461,Male,1,Manager,Single,66940,1.0,Y,13,8,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,6.324247828074989,0.3053954388138328,1536.7922222222223,243,0,0.0,0.0
2461,29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,2462,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,6.80957787481805,0.3074398919013722,1559.3933333333334,229,0,0.0,0.0
2462,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,2463,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,8.806621338912134,0.2894565202363198,2104.7825,239,239,192.7825,0.8066213389121338
2463,30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,2464,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,7.966133879781421,0.3017711735664228,1943.736666666667,244,110,25.21861111111111,0.1033549635701275
2464,34,No,Travel_Rarely,Research & Development,1,2,Medical,1,2465,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,9.900068860877685,0.3195539786393178,2356.216388888889,238,238,452.2163888888889,1.9000688608776848
2465,33,No,Non-Travel,Research & Development,2,4,Medical,1,2466,Male,1,Sales Representative,Single,25960,8.0,Y,14,8,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,7.385372315592904,0.3179325498249677,1757.7186111111112,238,5,0.6708333333333325,0.0028186274509803
2466,49,No,Travel_Rarely,Sales,3,4,Marketing,1,2467,Male,1,Sales Executive,Single,47280,3.0,Y,11,8,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,7.704099815583218,0.2999745123997571,1856.688055555556,241,33,6.764444444444443,0.028068234209313
2467,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,2468,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,8.287419501133787,0.2956205955502972,2030.4177777777777,245,205,76.96777777777777,0.3141541950113378
2468,38,No,Travel_Frequently,Research & Development,28,3,Medical,1,2469,Male,1,Healthcare Representative,Married,29790,4.0,Y,12,8,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,7.855806878306878,0.2988585346730133,1814.691388888889,231,72,14.24972222222223,0.0616871091871092
2469,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,2470,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,6.192894226103833,0.287412976015881,1418.1727777777778,229,0,0.0,0.0
2470,29,No,Travel_Rarely,Research & Development,3,4,Other,1,2471,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,6.334084406294707,0.2957800948660764,1475.8416666666667,233,0,0.0,0.0
2471,30,No,Travel_Rarely,Research & Development,2,1,Medical,1,2472,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,6.778561946902655,0.3129535353173232,1531.955,226,0,0.0,0.0
2472,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,2473,Female,1,Laboratory Technician,Single,87400,2.0,Y,11,8,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,5.983953544061302,0.2722141306376582,1388.2772222222222,232,0,0.0,0.0
2473,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,2474,Female,1,Manufacturing Director,Married,25140,3.0,Y,11,8,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,9.004004922644164,0.2977584889089601,2133.9491666666668,237,237,237.94916666666668,1.0040049226441632
2474,43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,2475,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,8.375763888888889,0.3012278716959881,1943.177222222222,232,206,91.33444444444444,0.3936829501915708
2475,42,No,Travel_Rarely,Human Resources,1,3,Other,1,2476,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,6.706082498807821,0.2949720158896634,1562.5172222222222,233,0,0.0,0.0
2476,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2477,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0,3.0,3.0,3.0,3,4,7.595277777777778,0.2898374646281963,1739.318611111111,229,16,2.176944444444445,0.0095063076176613
2477,33,No,Non-Travel,Research & Development,14,3,Other,1,2478,Male,1,Research Scientist,Divorced,108200,5.0,Y,12,8,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,6.700411479944675,0.2985655715522544,1614.799166666667,241,0,0.0,0.0
2478,41,No,Travel_Rarely,Research & Development,5,3,Medical,1,2479,Male,1,Sales Representative,Divorced,121690,1.0,Y,19,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,6.29044806763285,0.3144264731360211,1446.8030555555556,230,0,0.0,0.0
2479,34,No,Non-Travel,Research & Development,7,4,Medical,1,2480,Female,1,Research Scientist,Divorced,196260,1.0,Y,21,8,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,8.18945486111111,0.2921119128495599,1965.4691666666668,240,185,55.54833333333332,0.2314513888888888
2480,53,No,Non-Travel,Research & Development,10,4,Medical,1,2481,Male,2,Healthcare Representative,Married,20700,4.0,Y,13,8,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,8.10130935422602,0.3109995125947641,1895.7063888888888,234,148,41.69416666666667,0.1781801994301994
2481,43,No,Travel_Rarely,Sales,16,2,Marketing,1,2482,Female,1,Laboratory Technician,Single,67820,0.0,Y,16,8,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,6.09770474137931,0.3159352016280998,1414.6675,232,0,0.0,0.0
